id_client,genre,age,permis_conduire,code_regional,ancien_assure,age_vehicule,vehicule_endommage,prime_annuelle,canal_communication,anciennete,proba,prediction
455463,male,70,1,41.0,0,1-2 an,oui,40385.0,26.0,182,0.6286703,0
455466,femelle,78,1,38.0,0,1-2 an,oui,2630.0,26.0,296,0.48055607,0
455474,male,59,1,8.0,0,1-2 an,oui,43374.0,26.0,288,0.6703882,0
455478,male,52,1,31.0,0,1-2 an,oui,2630.0,124.0,85,0.6534511,0
455488,male,65,1,33.0,0,1-2 an,oui,32680.0,122.0,235,0.57254165,0
455489,male,58,1,28.0,0,1-2 an,oui,46506.0,124.0,196,0.6776412,0
455490,femelle,22,1,28.0,0,< 1 an,oui,30442.0,124.0,253,0.656214,0
455497,male,35,1,41.0,0,1-2 an,no,23256.0,155.0,37,0.58999974,0
455502,femelle,22,1,16.0,0,< 1 an,oui,2630.0,152.0,217,0.3836679,0
455505,male,47,1,25.0,0,1-2 an,oui,21371.0,124.0,51,0.68375206,0
455508,femelle,64,1,28.0,0,> 2 ans,oui,42747.0,124.0,154,0.66750216,0
455519,femelle,23,1,6.0,0,< 1 an,oui,24312.0,152.0,183,0.46619084,0
455529,femelle,46,1,48.0,0,> 2 ans,oui,2630.0,157.0,52,0.57694674,0
455530,male,64,1,28.0,0,1-2 an,oui,22435.0,26.0,167,0.6696977,0
455539,male,64,1,28.0,0,1-2 an,oui,27701.0,26.0,182,0.6696977,0
455542,male,30,1,9.0,0,< 1 an,oui,33866.0,152.0,219,0.5580024,0
455546,femelle,24,1,46.0,0,< 1 an,oui,34796.0,152.0,23,0.46813747,0
455548,male,76,1,6.0,0,> 2 ans,oui,2630.0,157.0,263,0.3855923,0
455550,male,65,1,11.0,0,1-2 an,oui,31944.0,124.0,132,0.6178652,0
455569,male,45,1,0.0,0,1-2 an,oui,2630.0,122.0,87,0.681905,0
455570,male,57,1,48.0,0,1-2 an,oui,2630.0,124.0,277,0.6289701,0
455571,male,23,1,8.0,0,< 1 an,oui,42287.0,152.0,223,0.47962913,0
455573,femelle,23,1,50.0,0,< 1 an,oui,27918.0,152.0,134,0.33900186,0
455577,male,68,1,12.0,0,1-2 an,oui,33088.0,26.0,23,0.5931859,0
455584,male,26,1,30.0,0,< 1 an,oui,32031.0,152.0,47,0.5289524,0
455588,male,58,1,28.0,0,1-2 an,oui,30648.0,54.0,99,0.64619446,0
455591,femelle,61,1,19.0,0,1-2 an,oui,2630.0,124.0,214,0.61496896,0
455596,femelle,26,1,21.0,0,< 1 an,oui,33458.0,152.0,42,0.43893844,0
455599,femelle,25,1,27.0,0,< 1 an,oui,19116.0,152.0,75,0.42474344,0
455600,femelle,73,1,28.0,0,1-2 an,oui,43648.0,26.0,243,0.5711802,0
455602,femelle,28,1,2.0,0,< 1 an,oui,42619.0,152.0,41,0.4999473,0
455606,male,24,1,36.0,0,< 1 an,oui,37430.0,152.0,56,0.49646333,0
455620,male,59,1,28.0,0,1-2 an,oui,33077.0,124.0,210,0.66767246,0
455625,male,61,1,29.0,0,1-2 an,oui,39573.0,124.0,116,0.64327157,0
455626,male,21,1,3.0,0,< 1 an,oui,23662.0,152.0,192,0.53927,0
455629,male,55,1,34.0,0,1-2 an,oui,34317.0,152.0,272,0.34387287,0
455645,male,59,1,43.0,0,1-2 an,oui,27559.0,26.0,44,0.6791809,0
455647,femelle,70,1,28.0,0,1-2 an,oui,25142.0,26.0,12,0.61574256,0
455656,male,29,1,15.0,0,< 1 an,oui,39710.0,152.0,260,0.54166496,0
455659,male,26,1,30.0,0,< 1 an,oui,55627.0,151.0,17,0.49989024,0
455666,male,57,1,28.0,0,> 2 ans,oui,2630.0,156.0,267,0.6539716,0
455668,male,20,1,41.0,0,< 1 an,oui,2630.0,160.0,41,0.30175254,0
455670,femelle,22,1,46.0,0,< 1 an,oui,30061.0,152.0,94,0.42951736,0
455673,male,28,1,47.0,0,< 1 an,oui,2630.0,152.0,295,0.53386176,0
455674,male,80,1,28.0,0,> 2 ans,oui,45368.0,25.0,85,0.633388,0
455678,male,63,1,8.0,0,1-2 an,oui,2630.0,124.0,235,0.56311756,0
455694,femelle,69,1,28.0,0,> 2 ans,oui,28321.0,122.0,82,0.63008845,0
455695,femelle,23,1,28.0,0,1-2 an,oui,38179.0,26.0,66,0.66502917,0
455697,male,64,1,8.0,0,> 2 ans,oui,2630.0,26.0,104,0.67003095,0
455699,femelle,55,1,50.0,0,1-2 an,oui,53104.0,8.0,292,0.4017931,0
455709,male,23,1,28.0,0,< 1 an,oui,37791.0,152.0,45,0.60789955,0
455711,male,80,1,28.0,0,1-2 an,oui,48795.0,26.0,119,0.49807996,0
455713,femelle,30,1,11.0,0,1-2 an,no,34715.0,157.0,224,0.61851734,0
455716,femelle,25,1,37.0,0,< 1 an,oui,37655.0,152.0,107,0.42318898,0
455717,femelle,21,1,45.0,0,< 1 an,oui,20047.0,160.0,107,0.3014454,0
455730,male,23,1,13.0,0,< 1 an,oui,34320.0,26.0,84,0.6611928,0
455731,femelle,22,1,28.0,0,< 1 an,oui,37354.0,152.0,225,0.51621306,0
455733,male,58,1,28.0,0,1-2 an,oui,37589.0,124.0,271,0.6776412,0
455742,male,23,1,28.0,0,1-2 an,oui,2630.0,26.0,147,0.6769211,0
455745,male,24,1,10.0,0,< 1 an,oui,22538.0,152.0,110,0.5031803,0
455749,male,41,1,48.0,0,1-2 an,oui,2630.0,124.0,211,0.6919248,0
455750,male,21,1,46.0,0,< 1 an,oui,54320.0,152.0,79,0.42286268,0
455758,male,22,1,8.0,0,< 1 an,oui,41962.0,152.0,289,0.4286795,0
455761,femelle,24,1,41.0,0,< 1 an,oui,31969.0,152.0,83,0.5940832,0
455763,femelle,65,1,28.0,0,1-2 an,oui,63618.0,26.0,196,0.67121387,0
455766,male,40,1,33.0,0,1-2 an,oui,41318.0,60.0,94,0.6779407,0
455769,femelle,26,1,15.0,0,< 1 an,oui,33765.0,152.0,20,0.41211763,0
455771,femelle,48,1,50.0,0,1-2 an,oui,38221.0,152.0,261,0.40003747,0
455777,male,61,1,28.0,0,1-2 an,oui,25969.0,26.0,50,0.6915359,0
455778,femelle,73,1,28.0,0,1-2 an,oui,55002.0,59.0,23,0.5612969,0
455780,male,24,1,6.0,0,< 1 an,oui,2630.0,152.0,248,0.52613837,0
455781,male,67,1,6.0,0,> 2 ans,oui,41886.0,124.0,13,0.64168406,0
455786,femelle,22,1,26.0,0,< 1 an,oui,31930.0,152.0,86,0.35120052,0
455787,male,67,1,41.0,0,1-2 an,oui,40025.0,109.0,261,0.5494932,0
455788,male,23,1,37.0,0,< 1 an,oui,30199.0,152.0,192,0.49504805,0
455791,male,63,1,8.0,0,1-2 an,oui,49568.0,124.0,258,0.5817672,0
455795,femelle,23,1,10.0,0,< 1 an,oui,23161.0,26.0,249,0.6201143,0
455800,femelle,63,1,14.0,0,1-2 an,oui,21042.0,124.0,235,0.5876615,0
455804,femelle,73,1,45.0,0,1-2 an,oui,2630.0,26.0,205,0.49046665,0
455805,male,53,1,31.0,0,> 2 ans,oui,2630.0,154.0,119,0.5863637,0
455813,femelle,21,1,6.0,0,< 1 an,oui,33393.0,152.0,24,0.3660378,0
455817,femelle,23,1,17.0,0,< 1 an,oui,27979.0,151.0,100,0.435025,0
455818,male,23,1,2.0,0,< 1 an,oui,32167.0,152.0,202,0.49340865,0
455831,male,24,1,28.0,0,< 1 an,oui,27980.0,152.0,116,0.61940575,0
455832,male,24,1,14.0,0,< 1 an,oui,24913.0,152.0,87,0.5024496,0
455833,male,44,1,3.0,0,1-2 an,no,2630.0,157.0,119,0.5116472,0
455836,femelle,45,1,45.0,0,1-2 an,oui,2630.0,160.0,63,0.4288573,0
455839,femelle,60,1,28.0,0,> 2 ans,oui,49109.0,122.0,144,0.69084245,0
455841,femelle,27,1,7.0,0,< 1 an,oui,40689.0,152.0,35,0.6216552,0
455842,male,23,1,28.0,0,< 1 an,oui,103886.0,26.0,95,0.698987,0
455844,male,72,1,28.0,0,> 2 ans,oui,83008.0,122.0,12,0.6330259,0
455847,male,47,1,28.0,0,1-2 an,oui,43595.0,37.0,53,0.6789487,0
455863,male,64,1,28.0,0,1-2 an,oui,29516.0,124.0,27,0.608611,0
455876,femelle,23,1,36.0,0,< 1 an,oui,33012.0,152.0,239,0.4155525,0
455884,femelle,21,1,33.0,0,< 1 an,oui,38117.0,152.0,86,0.33515254,0
455889,femelle,63,1,50.0,0,1-2 an,oui,33436.0,124.0,43,0.5547799,0
455892,male,65,1,28.0,0,1-2 an,oui,69056.0,122.0,191,0.6028675,0
455893,male,22,1,13.0,0,< 1 an,oui,21418.0,152.0,73,0.45018792,0
455901,femelle,23,1,28.0,0,< 1 an,oui,16062.0,152.0,223,0.54901916,0
455908,male,28,1,28.0,0,< 1 an,oui,41685.0,152.0,60,0.68353754,0
455917,male,58,1,8.0,0,> 2 ans,oui,50759.0,7.0,290,0.62512314,0
455921,male,61,1,28.0,0,1-2 an,oui,51288.0,124.0,189,0.63190687,0
455922,femelle,22,1,21.0,0,< 1 an,oui,30014.0,124.0,183,0.60231143,0
455927,male,72,1,28.0,0,> 2 ans,oui,41944.0,26.0,290,0.68113613,0
455929,femelle,21,1,36.0,0,< 1 an,oui,51985.0,152.0,93,0.30697754,0
455942,male,23,1,30.0,0,< 1 an,oui,26766.0,152.0,68,0.5249874,0
455943,male,72,1,7.0,0,1-2 an,oui,2630.0,124.0,243,0.49506915,0
455954,male,22,1,28.0,0,< 1 an,oui,44193.0,156.0,238,0.66880006,0
455966,femelle,22,1,8.0,0,< 1 an,oui,26541.0,152.0,194,0.37239707,0
455976,male,21,1,26.0,0,1-2 an,oui,35354.0,124.0,218,0.59355307,0
455980,femelle,54,1,8.0,0,> 2 ans,oui,40531.0,124.0,67,0.69839454,0
455983,male,22,1,37.0,0,< 1 an,oui,33478.0,152.0,137,0.43752298,0
455984,male,42,1,8.0,0,1-2 an,oui,2630.0,73.0,30,0.53857166,0
455989,femelle,67,1,11.0,0,1-2 an,oui,2630.0,157.0,133,0.67219687,0
455990,femelle,73,1,28.0,0,1-2 an,oui,39277.0,26.0,107,0.5636273,0
456003,male,25,1,34.0,0,< 1 an,oui,41480.0,152.0,282,0.4907404,0
456006,male,24,1,30.0,0,< 1 an,oui,26689.0,152.0,107,0.53067833,0
456009,femelle,24,1,47.0,0,< 1 an,oui,38565.0,151.0,232,0.42484295,0
456012,male,22,1,11.0,0,< 1 an,oui,2630.0,152.0,47,0.5766945,0
456026,male,20,1,28.0,0,< 1 an,oui,75448.0,156.0,288,0.43911844,0
456027,male,24,1,34.0,0,< 1 an,oui,2630.0,160.0,95,0.3380075,0
456029,femelle,22,1,14.0,0,< 1 an,oui,19131.0,152.0,217,0.37606868,0
456030,male,47,1,26.0,0,1-2 an,no,47831.0,154.0,80,0.34984845,0
456038,male,24,1,47.0,0,< 1 an,oui,30799.0,151.0,280,0.5007176,0
456039,male,24,1,36.0,0,< 1 an,oui,51682.0,152.0,45,0.48313838,0
456043,femelle,66,1,28.0,0,1-2 an,oui,2630.0,157.0,45,0.6890626,0
456056,male,24,1,11.0,0,< 1 an,oui,33319.0,152.0,22,0.63819784,0
456067,male,52,1,15.0,0,1-2 an,oui,37359.0,124.0,152,0.6787718,0
456069,male,71,1,0.0,0,1-2 an,oui,2630.0,7.0,84,0.37209627,0
456079,male,25,1,27.0,0,< 1 an,oui,28399.0,152.0,60,0.50075656,0
456091,male,76,1,28.0,0,> 2 ans,oui,49164.0,26.0,155,0.6416602,0
456093,femelle,26,1,41.0,0,< 1 an,oui,2630.0,152.0,28,0.5804085,0
456098,femelle,55,1,28.0,0,1-2 an,oui,75729.0,122.0,46,0.6867047,0
456099,femelle,20,1,28.0,0,1-2 an,oui,41771.0,124.0,282,0.45435214,0
456101,femelle,59,1,28.0,0,1-2 an,oui,51156.0,124.0,147,0.66524315,0
456107,male,24,1,8.0,0,< 1 an,oui,40663.0,152.0,155,0.4900209,0
456109,male,47,1,30.0,0,1-2 an,oui,2630.0,11.0,132,0.59671915,0
456118,femelle,22,1,27.0,0,< 1 an,oui,2630.0,152.0,62,0.3619504,0
456120,femelle,51,1,8.0,0,1-2 an,oui,62654.0,124.0,79,0.68705475,0
456132,femelle,25,1,24.0,0,< 1 an,oui,32043.0,152.0,94,0.58366406,0
456133,femelle,41,1,28.0,0,1-2 an,oui,2630.0,160.0,284,0.43254277,0
456137,femelle,41,1,33.0,0,1-2 an,oui,30580.0,138.0,245,0.5954642,0
456146,femelle,55,1,39.0,0,1-2 an,oui,2630.0,124.0,210,0.68052036,0
456147,femelle,24,1,11.0,0,< 1 an,oui,2630.0,152.0,210,0.5689158,0
456148,male,54,1,3.0,0,1-2 an,oui,38342.0,129.0,90,0.5589832,0
456153,male,60,1,28.0,0,1-2 an,oui,32765.0,26.0,119,0.699508,0
456156,femelle,41,1,41.0,0,1-2 an,oui,2630.0,160.0,290,0.4141698,0
456166,femelle,22,1,27.0,0,< 1 an,oui,2630.0,152.0,232,0.35897642,0
456169,male,68,1,28.0,0,1-2 an,oui,58094.0,25.0,17,0.63519764,0
456171,male,62,1,28.0,0,1-2 an,oui,42114.0,124.0,99,0.6306579,0
456180,femelle,73,1,10.0,0,1-2 an,oui,27730.0,124.0,273,0.44729167,0
456187,femelle,29,1,27.0,0,< 1 an,oui,2630.0,160.0,106,0.34232444,0
456200,femelle,70,1,40.0,0,1-2 an,oui,31797.0,26.0,15,0.6095293,0
456206,male,28,1,28.0,0,< 1 an,oui,38440.0,151.0,228,0.68353754,0
456208,male,22,1,1.0,0,< 1 an,oui,2630.0,152.0,52,0.4911991,0
456212,male,62,1,28.0,0,1-2 an,oui,41560.0,52.0,78,0.5567519,0
456213,male,68,1,28.0,0,1-2 an,oui,34831.0,26.0,20,0.6259333,0
456219,femelle,25,1,25.0,0,< 1 an,oui,29319.0,152.0,239,0.35618296,0
456226,femelle,23,1,13.0,0,< 1 an,oui,2630.0,152.0,121,0.400938,0
456227,male,24,1,50.0,0,< 1 an,oui,40614.0,152.0,32,0.38345444,0
456249,femelle,69,1,11.0,0,1-2 an,oui,29701.0,154.0,46,0.6240958,0
456255,male,21,1,28.0,0,< 1 an,oui,35748.0,160.0,204,0.35302958,0
456268,femelle,67,1,30.0,0,1-2 an,oui,28379.0,26.0,243,0.6375386,0
456272,femelle,22,1,46.0,0,< 1 an,oui,50738.0,152.0,110,0.4053749,0
456280,femelle,22,1,46.0,0,< 1 an,oui,24226.0,152.0,174,0.43413904,0
456284,male,21,1,11.0,0,< 1 an,oui,2630.0,160.0,229,0.3662341,0
456295,male,41,0,8.0,0,1-2 an,oui,31229.0,26.0,240,0.5822362,0
456300,male,24,1,26.0,0,< 1 an,oui,33089.0,157.0,236,0.69594204,0
456308,femelle,66,1,28.0,0,1-2 an,oui,2630.0,124.0,298,0.55593777,0
456316,femelle,79,1,27.0,0,1-2 an,oui,27369.0,124.0,72,0.36179793,0
456319,male,56,1,47.0,0,1-2 an,oui,2630.0,156.0,234,0.67626524,0
456323,male,70,1,26.0,0,> 2 ans,oui,31345.0,124.0,280,0.56370175,0
456332,male,68,1,28.0,0,1-2 an,oui,46957.0,26.0,175,0.62948996,0
456333,femelle,23,1,37.0,0,< 1 an,oui,26617.0,152.0,295,0.43102187,0
456346,femelle,74,1,8.0,0,1-2 an,oui,25026.0,124.0,160,0.44940662,0
456355,femelle,70,1,48.0,0,1-2 an,oui,2630.0,15.0,138,0.37906983,0
456359,male,27,1,49.0,0,< 1 an,oui,27879.0,152.0,112,0.5380244,0
456361,male,65,1,8.0,0,> 2 ans,oui,45933.0,124.0,289,0.6502746,0
456365,femelle,26,1,43.0,0,< 1 an,oui,2630.0,156.0,60,0.61968374,0
456368,femelle,71,1,45.0,0,1-2 an,oui,30833.0,124.0,262,0.51949286,0
456376,male,38,1,28.0,0,> 2 ans,oui,2630.0,156.0,31,0.6387414,0
456378,femelle,21,1,47.0,0,< 1 an,oui,34770.0,154.0,196,0.5685595,0
456381,male,22,1,15.0,0,< 1 an,oui,16768.0,152.0,181,0.4193734,0
456384,male,59,1,28.0,0,1-2 an,oui,2630.0,156.0,194,0.6823385,0
456385,femelle,24,1,10.0,0,< 1 an,oui,2630.0,152.0,294,0.41983643,0
456393,femelle,61,1,28.0,0,1-2 an,oui,2630.0,26.0,292,0.6620117,0
456400,femelle,55,1,50.0,0,1-2 an,oui,33833.0,124.0,170,0.6114154,0
456408,femelle,63,1,28.0,0,1-2 an,oui,2630.0,122.0,30,0.59563184,0
456415,femelle,61,1,28.0,0,1-2 an,oui,27436.0,25.0,200,0.6880493,0
456418,male,22,1,8.0,0,< 1 an,oui,42040.0,152.0,252,0.4286795,0
456424,male,57,1,28.0,0,1-2 an,oui,49789.0,124.0,182,0.6944017,0
456430,male,43,1,0.0,0,1-2 an,oui,2630.0,124.0,124,0.68851674,0
456431,femelle,78,1,30.0,0,1-2 an,oui,37501.0,26.0,138,0.48444292,0
456432,male,24,1,32.0,0,< 1 an,oui,2630.0,152.0,243,0.47752848,0
456436,femelle,40,1,26.0,0,1-2 an,oui,18674.0,160.0,140,0.36221913,0
456437,femelle,28,1,28.0,0,< 1 an,oui,2630.0,160.0,25,0.53282344,0
456439,femelle,63,1,28.0,0,1-2 an,oui,35732.0,26.0,70,0.6776841,0
456440,femelle,78,1,21.0,0,> 2 ans,oui,30042.0,26.0,285,0.566221,0
456444,femelle,69,1,28.0,0,1-2 an,oui,25558.0,122.0,37,0.55476594,0
456446,femelle,79,1,28.0,0,> 2 ans,oui,50357.0,26.0,221,0.6099962,0
456455,male,36,1,29.0,0,1-2 an,no,31408.0,122.0,292,0.33909422,0
456459,male,40,1,29.0,0,1-2 an,no,32115.0,124.0,253,0.32860148,0
456461,male,23,1,18.0,0,< 1 an,oui,18082.0,152.0,81,0.6098241,0
456486,male,67,1,28.0,0,1-2 an,oui,60091.0,124.0,70,0.58472085,0
456490,femelle,54,1,0.0,0,1-2 an,oui,2630.0,122.0,86,0.62205184,0
456497,femelle,22,1,15.0,0,< 1 an,oui,27736.0,152.0,106,0.36401033,0
456498,male,60,1,46.0,0,1-2 an,oui,33812.0,124.0,16,0.62499136,0
456505,femelle,29,1,28.0,0,< 1 an,oui,41401.0,152.0,121,0.665479,0
456512,male,22,1,15.0,0,< 1 an,oui,40956.0,152.0,99,0.4157782,0
456517,femelle,77,1,28.0,0,1-2 an,oui,40489.0,26.0,266,0.4999553,0
456529,femelle,63,1,29.0,0,1-2 an,oui,37250.0,124.0,188,0.62564677,0
456532,male,22,1,28.0,0,< 1 an,oui,39382.0,160.0,264,0.42581394,0
456538,femelle,31,1,33.0,0,< 1 an,oui,37441.0,152.0,96,0.601647,0
456545,male,22,1,47.0,0,< 1 an,oui,37573.0,152.0,159,0.4366686,0
456547,male,21,1,28.0,0,< 1 an,oui,75916.0,156.0,283,0.6164891,0
456548,male,71,1,36.0,0,1-2 an,oui,47853.0,26.0,86,0.51904434,0
456549,male,65,1,11.0,0,1-2 an,oui,2630.0,154.0,211,0.6520406,0
456554,femelle,22,1,15.0,0,< 1 an,oui,35689.0,152.0,166,0.35142478,0
456558,male,24,1,47.0,0,< 1 an,oui,31672.0,152.0,140,0.5007176,0
456563,femelle,25,1,16.0,0,< 1 an,oui,37384.0,152.0,162,0.44557244,0
456564,femelle,22,1,27.0,0,< 1 an,oui,25764.0,152.0,113,0.377016,0
456581,male,55,1,28.0,0,1-2 an,oui,34671.0,124.0,246,0.6968577,0
456590,male,62,1,29.0,0,1-2 an,oui,2630.0,124.0,136,0.6188988,0
456597,male,42,1,28.0,0,1-2 an,oui,31119.0,61.0,176,0.6819217,0
456604,femelle,65,1,46.0,0,1-2 an,oui,2630.0,124.0,94,0.5638727,0
456605,male,21,1,37.0,0,< 1 an,oui,47877.0,154.0,119,0.5930314,0
456606,male,26,1,15.0,0,< 1 an,oui,40751.0,152.0,152,0.47681424,0
456612,male,30,1,36.0,0,< 1 an,oui,38520.0,152.0,154,0.5554742,0
456615,femelle,25,1,40.0,0,< 1 an,oui,33118.0,152.0,55,0.5777387,0
456627,male,22,1,46.0,0,< 1 an,oui,37765.0,152.0,71,0.4981546,0
456635,femelle,30,1,34.0,0,< 1 an,oui,33992.0,152.0,159,0.5135245,0
456637,femelle,21,1,29.0,0,< 1 an,oui,39437.0,152.0,218,0.48094487,0
456638,male,23,1,41.0,0,< 1 an,oui,49703.0,152.0,268,0.62509763,0
456639,male,41,1,48.0,0,1-2 an,oui,2630.0,124.0,135,0.6919248,0
456651,male,25,1,10.0,0,< 1 an,oui,2630.0,152.0,178,0.48361334,0
456652,femelle,36,1,35.0,0,1-2 an,no,38020.0,26.0,217,0.316342,0
456654,male,23,1,47.0,0,< 1 an,oui,37681.0,26.0,193,0.65889406,0
456655,male,65,1,28.0,0,1-2 an,oui,39008.0,26.0,15,0.6697211,0
456656,femelle,31,1,28.0,0,< 1 an,no,26899.0,124.0,55,0.32624725,0
456658,femelle,45,1,33.0,0,1-2 an,oui,21587.0,132.0,135,0.55084574,0
456662,femelle,25,1,12.0,0,1-2 an,no,35884.0,154.0,138,0.3882147,0
456664,male,70,1,4.0,0,1-2 an,oui,30386.0,124.0,95,0.5519388,0
456668,male,51,1,8.0,0,1-2 an,oui,39717.0,124.0,206,0.69577575,0
456669,femelle,22,1,17.0,0,< 1 an,oui,37649.0,152.0,87,0.3768276,0
456680,femelle,26,1,0.0,0,1-2 an,oui,2630.0,26.0,104,0.6245912,0
456682,male,45,1,8.0,0,1-2 an,oui,2630.0,7.0,104,0.6843981,0
456697,male,38,1,4.0,0,< 1 an,no,2630.0,1.0,104,0.31421092,0
456698,male,23,1,48.0,0,< 1 an,oui,2630.0,152.0,40,0.47944635,0
456707,male,43,1,8.0,0,1-2 an,oui,24940.0,19.0,72,0.57737434,0
456708,male,24,1,27.0,0,< 1 an,oui,2630.0,151.0,213,0.47752848,0
456709,male,38,1,30.0,0,1-2 an,oui,25021.0,152.0,210,0.5992982,0
456710,male,28,1,27.0,0,< 1 an,oui,2630.0,152.0,152,0.5321761,0
456711,femelle,70,1,48.0,0,1-2 an,oui,2630.0,124.0,33,0.46833143,0
456715,male,59,1,50.0,0,> 2 ans,oui,24292.0,124.0,139,0.6482171,0
456718,femelle,66,1,41.0,0,1-2 an,oui,39452.0,25.0,160,0.6542266,0
456719,male,32,1,46.0,0,1-2 an,oui,27936.0,21.0,154,0.68805003,0
456725,male,24,1,36.0,0,< 1 an,oui,31205.0,152.0,84,0.4990245,0
456727,femelle,73,1,28.0,0,1-2 an,oui,54728.0,4.0,281,0.6094355,0
456729,male,51,1,28.0,0,1-2 an,no,29519.0,156.0,68,0.47811893,0
456734,femelle,63,1,46.0,0,1-2 an,oui,39040.0,11.0,207,0.4821999,0
456752,male,29,1,46.0,0,< 1 an,oui,2630.0,160.0,291,0.4495018,0
456753,femelle,70,1,28.0,0,1-2 an,oui,51809.0,26.0,231,0.61873055,0
456754,male,24,1,39.0,0,< 1 an,oui,30344.0,152.0,271,0.60662806,0
456762,male,22,1,8.0,0,< 1 an,oui,31067.0,152.0,226,0.44143802,0
456763,male,23,1,28.0,0,1-2 an,oui,2630.0,26.0,290,0.6769211,0
456766,male,25,1,33.0,0,< 1 an,oui,30453.0,152.0,182,0.5078152,0
456769,femelle,51,1,48.0,0,1-2 an,oui,2630.0,25.0,245,0.69017065,0
456773,male,38,1,50.0,0,1-2 an,oui,30503.0,152.0,110,0.5061714,0
456777,femelle,69,1,28.0,0,1-2 an,oui,34241.0,52.0,85,0.5077814,0
456781,male,20,1,3.0,0,1-2 an,oui,2630.0,156.0,251,0.54476005,0
456786,femelle,31,1,46.0,0,< 1 an,oui,21682.0,152.0,148,0.6371024,0
456787,femelle,36,1,40.0,0,1-2 an,oui,33404.0,152.0,154,0.69168574,0
456791,male,52,1,30.0,0,1-2 an,oui,37056.0,124.0,271,0.69912815,0
456794,femelle,61,1,28.0,0,1-2 an,oui,49006.0,122.0,222,0.6221279,0
456800,male,65,1,29.0,0,1-2 an,oui,42626.0,124.0,285,0.6154611,0
456806,femelle,76,1,28.0,0,1-2 an,oui,2630.0,156.0,37,0.53265613,0
456809,male,77,1,48.0,0,1-2 an,oui,2630.0,15.0,146,0.3336014,0
456816,male,22,1,2.0,0,< 1 an,oui,28646.0,152.0,289,0.44860363,0
456829,male,78,1,28.0,0,1-2 an,oui,36291.0,26.0,28,0.52289486,0
456855,femelle,71,1,28.0,0,1-2 an,oui,52495.0,124.0,54,0.526629,0
456859,male,68,1,30.0,0,> 2 ans,oui,30737.0,26.0,270,0.6848336,0
456865,male,56,1,46.0,0,1-2 an,oui,37938.0,124.0,174,0.6758301,0
456868,male,53,1,8.0,0,1-2 an,oui,39525.0,124.0,269,0.6721429,0
456878,male,23,1,45.0,0,< 1 an,oui,36716.0,152.0,200,0.5847276,0
456879,male,22,1,28.0,0,< 1 an,oui,52722.0,152.0,293,0.55501276,0
456886,femelle,26,1,29.0,0,< 1 an,oui,29634.0,152.0,176,0.6050334,0
456888,femelle,23,1,10.0,0,< 1 an,oui,24631.0,152.0,274,0.40316543,0
456892,male,55,1,5.0,0,1-2 an,oui,2630.0,124.0,263,0.66994375,0
456898,male,21,1,6.0,0,< 1 an,oui,2630.0,152.0,220,0.44609076,0
456901,male,21,1,2.0,0,< 1 an,oui,34107.0,152.0,165,0.38285032,0
456903,male,58,1,8.0,0,1-2 an,oui,44850.0,124.0,137,0.6305128,0
456908,femelle,25,1,10.0,0,< 1 an,oui,15013.0,152.0,33,0.41381446,0
456910,male,61,1,0.0,0,1-2 an,oui,2630.0,26.0,138,0.5949079,0
456913,male,41,1,48.0,0,1-2 an,oui,2630.0,124.0,83,0.6919248,0
456919,male,75,1,28.0,0,1-2 an,oui,43298.0,26.0,129,0.5350926,0
456923,male,65,1,28.0,0,1-2 an,oui,28816.0,124.0,188,0.608611,0
456925,male,44,1,33.0,0,1-2 an,oui,59223.0,152.0,280,0.51015913,0
456935,femelle,26,1,3.0,0,< 1 an,oui,23484.0,152.0,262,0.58884376,0
456942,male,23,1,24.0,0,< 1 an,oui,22879.0,152.0,105,0.6140082,0
456944,femelle,41,1,21.0,0,1-2 an,oui,25583.0,152.0,138,0.5108528,0
456947,femelle,55,1,31.0,0,1-2 an,oui,2630.0,26.0,242,0.67421216,0
456951,male,30,1,3.0,0,< 1 an,oui,29592.0,152.0,221,0.68813866,0
456952,femelle,23,1,8.0,0,< 1 an,oui,50410.0,26.0,174,0.5976087,0
456956,male,24,1,2.0,0,< 1 an,oui,21539.0,152.0,198,0.50084895,0
456961,male,62,1,28.0,0,1-2 an,oui,2630.0,26.0,260,0.6583182,0
456964,femelle,24,1,8.0,0,< 1 an,oui,67043.0,152.0,210,0.3736767,0
456971,male,44,1,15.0,0,1-2 an,oui,2630.0,86.0,242,0.6864583,0
456979,male,57,1,20.0,0,1-2 an,oui,2630.0,26.0,245,0.69288015,0
456983,male,44,1,32.0,0,1-2 an,oui,2630.0,152.0,125,0.49244502,0
456992,femelle,34,1,28.0,0,1-2 an,no,31677.0,124.0,79,0.32309085,0
456993,femelle,75,1,50.0,0,1-2 an,oui,43110.0,124.0,173,0.36065683,0
457006,male,37,1,28.0,0,< 1 an,no,2630.0,1.0,125,0.31677136,0
457009,femelle,34,1,49.0,0,1-2 an,oui,19986.0,153.0,117,0.61837137,0
457011,male,23,1,41.0,0,< 1 an,oui,51188.0,152.0,222,0.62635434,0
457016,male,65,1,28.0,0,1-2 an,oui,33418.0,26.0,206,0.6681634,0
457022,male,66,1,8.0,0,1-2 an,oui,39691.0,124.0,17,0.5638636,0
457026,male,21,1,28.0,0,< 1 an,oui,69120.0,152.0,202,0.4788628,0
